author_id,author_name,university,city,author_primary_macroarea,author_macroareas,author_topics,article_count,communityId,betweenness
36772885100,Angioni L.,Universidade Estadual de Campinas,Campinas,Philosophy and Humanities,Philosophy and Humanities | Social Sciences | Arts | Engineering,Philosophy | Law | Archeology (arts and humanities) | Language and Linguistics | History | Visual Arts and Performing Arts | Archeology | Social Sciences (miscellaneous) | Arts and Humanities (all) | Engineering (all),4,2984,0.0
36773059800,Da Glória Gohn M.,Universidade Estadual de Campinas,Campinas,Social Sciences,Social Sciences | Philosophy and Humanities | Other/Unclassified | Economics and Business,"Cultural Studies | Anthropology | Development | Sociology and Political Science | Education | Business, Management and Accounting (all) | Social Sciences (all)",4,2985,5.0
36773469100,Marcelino P.,Universidade de São Paulo,Sao Paulo,Tie: Philosophy and Humanities | Social Sciences,Philosophy and Humanities | Social Sciences,Cultural Studies | Sociology and Political Science,1,21533,0.0
36773497900,Rego T.C.,Universidade de São Paulo,Sao Paulo,Social Sciences,Social Sciences,Education | Social Sciences (miscellaneous),1,7708,0.0
36777053900,Alves N.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Chemistry,Chemistry | Physics | Engineering,"Electronic, Optical and Magnetic Materials | Materials Chemistry | Electrochemistry",1,4099,0.0
36781950500,Chrysochos A.I.,Cablel Hellenic Cables Group,Athens,Engineering,Engineering | Geosciences | Physics,"Atmospheric Science | Electrical and Electronic Engineering | Safety, Risk, Reliability and Quality | Electronic, Optical and Magnetic Materials",2,7889,2.078210678210678
36782032100,da Cunha M.P.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences | Engineering | Economics and Business | Social Sciences | Biology | Physics | Chemistry | Other/Unclassified,"Renewable Energy, Sustainability and the Environment | Economics, Econometrics and Finance (all) | Business, Management and Accounting (all) | Social Sciences (all) | Engineering (all) | Environmental Science (all) | Social Sciences (miscellaneous) | Bioengineering | Nuclear Energy and Engineering | Fuel Technology | Energy Engineering and Power Technology | Water Science and Technology | Civil and Structural Engineering | Transportation | Development | Urban Studies | Public Administration",12,22111,752395.3148424275
36782058600,Dias D.R.C.,Universidade Federal de Sao Joao del-Rei,Sao Joao del Rei,Computer Science,Computer Science | Other/Unclassified,Computer Networks and Communications | Software | Human-Computer Interaction | Computer Vision and Pattern Recognition | Theoretical Computer Science | Computer Science (all) | Information Systems | Media Technology | Hardware and Architecture,5,7045,79950.0
36782180400,Datsios Z.G.,Aristotle University of Thessaloniki,Thessaloniki,Engineering,Engineering | Geosciences | Physics,"Atmospheric Science | Electrical and Electronic Engineering | Safety, Risk, Reliability and Quality | Electronic, Optical and Magnetic Materials",1,7889,0.0
36782673600,Oprime P.C.,Universidade Federal de São Carlos,Sao Carlos,Engineering,Engineering | Computer Science,Control and Systems Engineering | Software | Mechanical Engineering | Computer Science Applications | Industrial and Manufacturing Engineering,1,2350,0.0
36792901900,Rocha P.A.C.,Universidade Federal do Ceará,Fortaleza,Biology,Biology,Agricultural and Biological Sciences (miscellaneous),1,6614,0.0
36798570200,Sheehan M.,Newcastle University,Newcastle,Philosophy and Humanities,Philosophy and Humanities,Language and Linguistics | Linguistics and Language,1,23485,0.0
36799041400,Rahmoune H.,Department of Chemical Engineering and Biotechnology,Cambridge,Biology,Biology | Medicine and Health,"Molecular Biology | Genetics | Biochemistry, Genetics and Molecular Biology (all) | Medicine (all)",6,1635,1.0
36802591000,Sarmento-Pantoja T.,Universidade Federal do Pará,Belem,Philosophy and Humanities,Philosophy and Humanities | Social Sciences | Arts,History and Philosophy of Science | Literature and Literary Theory | Arts and Humanities (miscellaneous) | Education | Social Sciences (miscellaneous),1,1804,0.0
36803658600,de Almeida L.S.,Universidade do Minho,Braga,Medicine and Health,Medicine and Health,Psychology (all),1,10513,0.0
36804339500,Michelangeli F.A.,Institute of Systematic Botany,New York,Biology,Biology,Plant Science,1,23597,0.0
36804920600,Bittencourt Z.Z.L.d.C.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Nursing (all) | Medicine (all),2,19894,0.0
36806665000,Losano L.,Universidade de Sorocaba,Sorocaba,Social Sciences,Social Sciences,Education,1,1666,0.0
36808912600,Araújo J.M.,Federal Institute of Bahia,Salvador,Engineering,Engineering | Other/Unclassified | Geosciences,"Energy Engineering and Power Technology | Electrical and Electronic Engineering | Control and Optimization | Mechanical Engineering | Renewable Energy, Sustainability and the Environment",2,5541,0.0
36809827900,L’Erario A.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science,Information Systems | Computer Science Applications | Information Systems and Management,1,22907,0.0
36810373800,Planello A.C.,Diagnósticos da América S.A.,Sao Paulo,Biology,Medicine and Health | Biology,Genetics | Molecular Medicine | Pharmacology | Medicine (all) | Molecular Biology,3,4906,11.0
36810426900,Pecequilo C.S.,Universidade Federal de São Paulo,Sao Paulo,Social Sciences,Social Sciences | Philosophy and Humanities | Arts,History | Sociology and Political Science | Political Science and International Relations | Arts and Humanities (all) | Social Sciences (all),2,11375,0.0
36813736000,Kamimura H.A.S.,Universidade Estadual de Campinas,Campinas,Physics,Physics | Engineering | Computer Science | Mathematics and Statistics,"Electronic, Optical and Magnetic Materials | Condensed Matter Physics | Computer Science Applications | Applied Mathematics | Electrical and Electronic Engineering",1,19894,0.0
36815746000,da Rocha M.S.P.d.M.L.,Universidade Estadual de Campinas,Campinas,Social Sciences,Social Sciences | Philosophy and Humanities,Education | Social Sciences (miscellaneous) | Health (social science) | History and Philosophy of Science,1,4959,0.0
36816468000,Raposo-Amaral C.A.,Hospital SOBRAPAR – Crânio e Face,Campinas,Medicine and Health,Medicine and Health,"Surgery | Otorhinolaryngology | Pediatrics, Perinatology and Child Health | Neurology (clinical) | Neuroscience (miscellaneous)",18,7708,31113.999999999996
36835832700,Barbosa A.C.,Meazure Sport Sciences Ltd,Sao Paulo,Medicine and Health,Medicine and Health | Social Sciences,"Orthopedics and Sports Medicine | Physical Therapy, Sports Therapy and Rehabilitation | Social Sciences (miscellaneous)",3,2208,4.666666666666666
36837305000,Dias R.,Universidade Estadual de Campinas,Campinas,Mathematics and Statistics,Mathematics and Statistics | Computer Science | Economics and Business | Biology | Engineering | Chemistry | Medicine and Health | Geosciences | Social Sciences | Other/Unclassified,"Statistics and Probability | Applied Mathematics | Modeling and Simulation | Agricultural and Biological Sciences (all) | Economics, Econometrics and Finance (all) | Statistics, Probability and Uncertainty | Computer Science (all) | Chemistry (all) | Engineering (all) | Computational Theory and Mathematics | Epidemiology | Medicine (all) | Information Systems | Artificial Intelligence | Business, Management and Accounting (all) | Computer Science Applications | Theoretical Computer Science | Geography, Planning and Development | Agricultural and Biological Sciences (miscellaneous) | Economics, Econometrics and Finance (miscellaneous) | Management, Monitoring, Policy and Law | Signal Processing | Computer Vision and Pattern Recognition | Control and Optimization | Mathematics (all) | Public Health, Environmental and Occupational Health | Computational Mathematics",17,15185,1487928.2333333332
36839858800,Grijalba F.A.F.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering,Mechanics of Materials | Mechanical Engineering,2,19863,2.0
36843394100,Ruiz C.,Universidad de la Laguna,San Cristobal de La Laguna,Biology,Biology,"Ecology, Evolution, Behavior and Systematics",1,2636,0.0
36843487300,Takahashi C.A.,Universidade de São Paulo,Sao Paulo,Biology,Biology,Physiology | Agronomy and Crop Science | Plant Science,1,23597,0.0
36843586800,Nakaya H.I.,Universidade de São Paulo,Sao Paulo,Medicine and Health,Medicine and Health | Social Sciences,"Internal Medicine | Health Policy | Public Health, Environmental and Occupational Health | Medicine (all) | Neuroscience (all)",2,18085,98.0
